apps/dataent/dataent/templates/pages/integrations/braintree_checkout.html +29,Pay,Maksaa
DocType: SMS Settings,SMS Gateway URL,Tekstiviesti reititin URL
apps/dataent/dataent/model/base_document.py +517,"{0} {1} cannot be ""{2}"". It should be one of ""{3}""","{0} {1} ei voi olla ""{2}"" sen tulisi olla yksi ""{3}"":sta"
apps/dataent/dataent/utils/data.py +653,{0} or {1},{0} tai {1}
apps/dataent/dataent/core/doctype/user/user.py +249,Password Update,Salasanan päivitys
DocType: Workflow State,trash,roska
DocType: System Settings,Older backups will be automatically deleted,Vanhemmat varmuuskopioita poistetaan automaattisesti
apps/dataent/dataent/integrations/doctype/s3_backup_settings/s3_backup_settings.py +34,Invalid Access Key ID or Secret Access Key.,Virheellinen käyttöavainkoodi tai salainen avainavaaja.
DocType: Workflow Transition,Conditions,olosuhteet
DocType: Event,Leave blank to repeat always,tyhjä mikäli toistetaan aina
apps/dataent/dataent/email/doctype/newsletter/newsletter.py +218,Confirmed,Vahvistettu
DocType: Event,Ends on,päättyy
DocType: Payment Gateway,Gateway,Portti
apps/dataent/dataent/public/js/dataent/form/linked_with.js +104,Not enough permission to see links,Ei tarpeeksi lupaa nähdä linkit
apps/dataent/dataent/contacts/doctype/address/address.py +37,Address Title is mandatory.,osoiteotsikko on pakollinen.
DocType: Website Settings,"Added HTML in the &lt;head&gt; section of the web page, primarily used for website verification and SEO","Lisätty HTML &lt;head&gt; -osioon sivun, käytetään pääasiassa verkkosivuilla todentaminen ja SEO"
apps/dataent/dataent/core/doctype/error_snapshot/error_snapshot_list.js +9,Relapsed,Uusiutunut
apps/dataent/dataent/utils/nestedset.py +181,Item cannot be added to its own descendents,tuotetta ei voi lisätä omaksi alatuotteekseen
DocType: System Settings,Expiry time of QR Code Image Page,QR-koodin kuvasivun vanhentumisaika
apps/dataent/dataent/public/js/dataent/views/reports/reportview.js +614,Show Totals,Näytä Totals
DocType: Error Snapshot,Relapses,Pahenemisvaiheita
DocType: Address,Preferred Shipping Address,Suositellut toimitusosottet
apps/dataent/dataent/public/js/dataent/form/print.js +294,With Letter head,Letter pää
apps/dataent/dataent/public/js/dataent/form/form_sidebar.js +62,{0} created this {1},{1} tekijä: {0}
DocType: Data Import,"If this is checked, rows with valid data will be imported and invalid rows will be dumped into a new file for you to import later.","Jos tämä on valittuna, tuodaan rivit, joilla on kelvolliset tiedot, ja virheelliset rivit tuodaan myöhemmin uusiin tiedostoihin."
apps/dataent/dataent/public/js/dataent/form/workflow.js +38,Document is only editable by users of role,Dokumenttinon muokattavissa roolin käyttäjillä
apps/dataent/dataent/desk/form/assign_to.py +154,"The task {0}, that you assigned to {1}, has been closed by {2}.",Tehtävä {0} joka on nimetty sinulle {1} on suljettu {2} johdosta
DocType: Print Format,Show Line Breaks after Sections,Näytä rivinvaihdot jälkeen pääluokat
DocType: Communication,Read by Recipient On,Lue vastaanottajan nimi
DocType: Blogger,Short Name,Lyhyt nimi
apps/dataent/dataent/website/doctype/web_form/templates/web_form.html +90,Page {0},Sivu {0}
apps/dataent/dataent/public/js/dataent/views/inbox/inbox_view.js +110,Linked with {0},Yhdistetty {0}
apps/dataent/dataent/email/doctype/email_account/email_account.js +183,"You are selecting Sync Option as ALL, It will resync all \
				read as well as unread message from server. This may also cause the duplication\
				of Communication (emails).",Synkronointivaihtoehdon KAIKKI valinta käynnistää \ sekä luettujen että lukemattomien viestien uudelleensynkronoinnin. \ Se saattaa aiheuttaa päällekkäisiä kopioita viesteistä.
DocType: Workflow State,magnet,magneetti
apps/dataent/dataent/geo/doctype/currency/currency.js +7,This Currency is disabled. Enable to use in transactions,Tämä valuutta on poistettu käytöstä. Ota se käyttöön käyttääksesi sitä transaktioissa.
DocType: Desktop Icon,Blocked,tukossa
DocType: Contact Us Settings,"Default: ""Contact Us""",oletus yhteydenotto
DocType: Contact,Purchase Manager,Oston ylläpitäjä
apps/dataent/dataent/public/js/dataent/ui/tags.js +108,toggle Tag,vaihda tunniste
DocType: Custom Script,Sample,Näyte
DocType: Braintree Settings,Private Key,Yksityinen avain
DocType: Event,Every Week,joka viikko
apps/dataent/dataent/limits.py +197,Click here to check your usage or upgrade to a higher plan,Klikkaa tästä tarkistaa oman käytön tai päivittää suurempaan sopimukseen
DocType: Custom Field,Is Mandatory Field,kenttä vaaditaan
DocType: User,Website User,Verkkosivuston käyttäjä
apps/dataent/dataent/public/js/dataent/ui/filters/filter.js +11,Not equals,erisuuri
DocType: Integration Request,Integration Request Service,Integration Request Service
DocType: Website Script,Script to attach to all web pages.,Kaikille verkkosivuille liitetty skripti.
DocType: Web Form,Allow Multiple,Salli Useita
apps/dataent/dataent/public/js/dataent/form/templates/form_sidebar.html +44,Assign,Nimeä
DocType: Auto Email Report,Only Send Records Updated in Last X Hours,"Lähettää vain Records Päivitetty viime x tuntia,"
DocType: Communication,Feedback,Palaute
apps/dataent/dataent/public/js/dataent/form/controls/base_control.js +117,Open Translation,Avoin käännös
apps/dataent/dataent/templates/emails/recurring_document_failed.html +11,This email is autogenerated,Tämä sähköposti on automaattinen
DocType: Workflow State,Icon will appear on the button,painikkeeseen ilmestyy ikoni
apps/dataent/dataent/public/js/dataent/socketio_client.js +295,Socketio is not connected. Cannot upload,Socketioa ei ole kytketty. Ei voi ladata
DocType: Website Settings,Website Settings,Verkkosivuston asetukset
apps/dataent/dataent/public/js/dataent/views/gantt/gantt_view.js +144,Month,Kuukausi
DocType: Email Account,ProTip: Add <code>Reference: {{ reference_doctype }} {{ reference_name }}</code> to send document reference,Protip: Lisää <code>Reference: {{ reference_doctype }} {{ reference_name }}</code> lähettämään asiakirjan viite
DocType: DocField,Fetch From,Noudata
apps/dataent/dataent/modules/utils.py +205,App not found,sovellusta ei löytynyt
apps/dataent/dataent/core/doctype/communication/communication.py +70,Cannot create a {0} against a child document: {1},Ei voi luoda {0} dokumentille {1}
DocType: Social Login Key,Social Login Key,Sosiaalisen kirjautumisen avain
DocType: Portal Settings,Custom Sidebar Menu,Mukautettu sivupalkki valikko
DocType: Workflow State,pencil,lyijykynä
apps/dataent/dataent/config/desk.py +32,Chat messages and other notifications.,Chat-viestien ja muut ilmoitukset.
apps/dataent/dataent/custom/doctype/custom_field/custom_field.py +85,Insert After cannot be set as {0},Aseta jälkeen ei voida asettaa {0}
apps/dataent/dataent/public/js/dataent/form/share.js +57,Share {0} with,Jaa {0} kanssa
apps/dataent/dataent/public/js/dataent/desk.js +139,Email Account setup please enter your password for: ,Sähköposti Tiliasetusten kirjoita salasana:
DocType: Workflow State,hand-up,käsi-ylös
DocType: Blog Settings,Writers Introduction,Kirjoittajan esittely
DocType: Address,Phone,Puhelin
apps/dataent/dataent/core/page/permission_manager/permission_manager.js +149,Select Document Type or Role to start.,Aloita valitsemalla asiakirjan tyyppi tai rooli
DocType: Contact,Passive,Passiivinen
DocType: Contact,Accounts Manager,Talouden ylläpitäjä
apps/dataent/dataent/templates/pages/integrations/payment-cancel.html +11,Your payment is cancelled.,Maksu on peruutettu.
apps/dataent/dataent/public/js/dataent/views/reports/reportview.js +723,Select File Type,Valitse tiedostotyyppi
apps/dataent/dataent/core/doctype/success_action/success_action.js +58,View All,Näytä kaikki
DocType: Help Article,Knowledge Base Editor,Tietovaraston ylläpitäjä
apps/dataent/dataent/public/js/dataent/views/container.js +57,Page not found,Sivua ei löytynyt
DocType: DocField,Precision,Tarkkuus
DocType: Website Slideshow,Slideshow Items,Diaesitys tuotteet
apps/dataent/dataent/utils/password_strength.py +110,Try to avoid repeated words and characters,Yritä välttää toistuvat sanat ja merkit
DocType: Event,Groups,ryhmät
DocType: Workflow Action,Workflow State,Työnketjun vaihe
apps/dataent/dataent/core/doctype/version/version_view.html +32,Rows Added,rivit Lisätty
apps/dataent/dataent/www/update-password.html +163,Success! You are good to go 👍,Menestys! Olet hyvä mennä 👍
apps/dataent/dataent/www/me.html +3,My Account,Oma tili
DocType: ToDo,Allocated To,kohdennettu
apps/dataent/dataent/templates/emails/password_reset.html +2,Please click on the following link to set your new password,Klikkaa seuraavaa linkkiä asettaa uuden salasanan
DocType: Notification,Days After,päivää jälkeen
DocType: Newsletter,Receipient,vastaanottajalta
DocType: Contact Us Settings,Settings for Contact Us Page,Yhteystiedot sivuston asetukset
DocType: Custom Script,Script Type,kirjoitus tyyppi
DocType: Print Settings,Enable Print Server,Ota tulostuspalvelin käyttöön
apps/dataent/dataent/public/js/dataent/misc/pretty_date.js +53,{0} weeks ago,{0} viikkoa sitten
DocType: Auto Repeat,Auto Repeat Schedule,Automaattinen toistoaikataulu
DocType: Email Account,Footer,Alatunniste
apps/dataent/dataent/config/integrations.py +48,Authentication,Authentication
apps/dataent/dataent/utils/verified_command.py +44,Invalid Link,virheellinen linkki
DocType: Web Form,Client Script,Client Script
DocType: Web Page,Show Title,Näytä otsikko
DocType: Chat Message,Direct,Suoraan
DocType: Property Setter,Property Type,Omaisuus tyyppi
DocType: Workflow State,screenshot,kuvankaappaus
apps/dataent/dataent/core/doctype/report/report.py +33,Only Administrator can save a standard report. Please rename and save.,Ainoastaan ylläpitäjä voi tallentaa perusraportin. Nimeä uudelleen ja tallenna.
DocType: System Settings,Background Workers,Tausta-ajon agentit
apps/dataent/dataent/core/doctype/doctype/doctype.py +885,Fieldname {0} conflicting with meta object,Fieldname {0} ristiriidassa metaolion
DocType: Deleted Document,Data,tiedot
apps/dataent/dataent/public/js/dataent/model/model.js +27,Document Status,Dokumentin tila
apps/dataent/dataent/core/page/desktop/desktop_help_message.html +5,You have made {0} of {1},Olet tehnyt {0} {1}
DocType: OAuth Authorization Code,OAuth Authorization Code,OAuth Authorization Code
apps/dataent/dataent/core/doctype/data_import/importer.py +315,Not allowed to Import,Ei voi tuoda
DocType: Deleted Document,Deleted DocType,poistettu dOCTYPE
apps/dataent/dataent/core/page/permission_manager/permission_manager_help.html +22,Permission Levels,Käyttöoikeustasot
DocType: Workflow State,Warning,Varoitus
DocType: Data Migration Run,Percent Complete,Prosenttiosuus on täydellinen
DocType: Tag Category,Tag Category,Tagi -kategoria
apps/dataent/dataent/public/js/dataent/views/reports/grid_report.js +788,"Ignoring Item {0}, because a group exists with the same name!",ohita tuote {0} sillä samalla nimellä on jo olemassa ryhmä
apps/dataent/dataent/core/doctype/data_import/data_import.js +64,Help,Ohje
DocType: User,Login Before,Kirjaudu Ennen
DocType: Web Page,Insert Style,aseta tyyli
apps/dataent/dataent/config/setup.py +276,Application Installer,sovelluksen asennus
apps/dataent/dataent/public/js/dataent/views/reports/reportview.js +788,New Report name,Uusi raportti nimi
apps/dataent/dataent/public/js/dataent/views/calendar/calendar.js +150,Hide Weekends,Piilota viikonloput
DocType: Workflow State,info-sign,info-kyltti
apps/dataent/dataent/model/base_document.py +226,Value for {0} cannot be a list,Arvo {0} ei voi olla lista
DocType: Currency,"How should this currency be formatted? If not set, will use system defaults","miten tämä valuuttaa tulisi alustaa, ellei käytä järjestelän oletusasetuksia"
apps/dataent/dataent/public/js/dataent/list/list_view.js +1012,Submit {0} documents?,Lähetä {0} asiakirjoja?
apps/dataent/dataent/utils/response.py +143,You need to be logged in and have System Manager Role to be able to access backups.,Sinun tulee kirjautua sisään järjestelmänhallitsijan roolissa jotta voit käyttää varmuuskopioita.
apps/dataent/dataent/public/js/legacy/form.js +136,Please save before attaching.,Tallenna ennen liittämistä.
apps/dataent/dataent/public/js/dataent/form/link_selector.js +125,Added {0} ({1}),lisätty {0} ({1})
apps/dataent/dataent/website/doctype/website_theme/website_theme.js +20,Default theme is set in {0},Alkuperäinen ulkoasu on asetettu {0}
apps/dataent/dataent/custom/doctype/customize_form/customize_form.py +339,Fieldtype cannot be changed from {0} to {1} in row {2},Kenttätyyppiä {0} ei voi muuttaa {1}:si rivillä {2}
apps/dataent/dataent/public/js/dataent/roles_editor.js +194,Role Permissions,Rooli Oikeudet
DocType: Help Article,Intermediate,väli-
apps/dataent/dataent/core/doctype/deleted_document/deleted_document.py +20,Cancelled Document restored as Draft,Peruutettu asiakirja palautetaan luonnokseksi
DocType: Data Migration Run,Start Time,aloitusaika
apps/dataent/dataent/model/delete_doc.py +259,Cannot delete or cancel because {0} {1} is linked with {2} {3} {4},"Ei voi poistaa tai peruuttaa, koska {0} {1} on linkitetty {2} {3} {4}"
apps/dataent/dataent/public/js/dataent/form/templates/set_sharing.html +5,Can Read,voi lukea
apps/dataent/dataent/public/js/dataent/views/reports/report_view.js +307,{0} Chart,{0} kaavio
DocType: Custom Role,Response,Vastaus
DocType: DocField,Geolocation,Geolocation
DocType: Workflow,Emails will be sent with next possible workflow actions,Sähköpostit lähetetään seuraavilla mahdollisilla työnkulkutoiminnoilla
apps/dataent/dataent/public/js/dataent/form/workflow.js +43,Workflow will start after saving.,Työketju alkaa tallennuksen jälkeen.
apps/dataent/dataent/public/js/dataent/form/templates/set_sharing.html +7,Can Share,voi jakaa
apps/dataent/dataent/email/smtp.py +27,Invalid recipient address,virheellinen vastaanottajan osoite
DocType: Workflow State,step-forward,askel-eteenpäin
DocType: System Settings,Allow Login After Fail,Salli kirjautuminen käynnistyksen jälkeen
apps/dataent/dataent/limits.py +69,Your subscription has expired.,Tilauksesi on vanhentunut.
DocType: Role Permission for Page and Report,Set Role For,Set rooli
DocType: GCalendar Account,The name that will appear in Google Calendar,"Nimi, joka näkyy Google-kalenterissa"
apps/dataent/dataent/core/doctype/user/user.js +67,Refreshing...,Ladataan uudelleen...
DocType: Event,Starts on,alkaa
DocType: System Settings,System Settings,järjestelmäasetukset
DocType: GCalendar Settings,Google API Credentials,Google-sovelluksen API-tunnistetiedot
apps/dataent/dataent/public/js/dataent/desk.js +36,Session Start Failed,Session Start epäonnistui
apps/dataent/dataent/email/queue.py +511,This email was sent to {0} and copied to {1},Tämä sähköposti lähetettiin {0} ja kopioidaan {1}
